filename,cow_id,dist_Head_Neck,dist_Neck_Withers,dist_Withers_Back,dist_Back_Hook,dist_Hook_Hip_ridge,dist_Hip_ridge_Tail_head,dist_Tail_head_Pin,angle_Head_Neck_Withers,angle_Neck_Withers_Back,angle_Withers_Back_Hook,angle_Back_Hook_Hip_ridge,angle_Hook_Hip_ridge_Tail_head,angle_Hip_ridge_Tail_head_Pin
20260105_212433_baia14_IPC3.txt,20260105,1.8801777764674275,2.2330456700425994,,,1.528943174445996,1.5154647146776463,1.318223424657596,43.379227692300546,,,,30.176471114556996,67.40102674830322
20260108_144612_baia24_VIPWX.txt,20260108,1.99800338794958,2.156348892995055,1.7150942927923816,1.4433222016185439,1.696545193005185,1.40522016867429,1.3541940693848131,39.2990631150238,40.16715485436778,72.28791737223652,67.08425282895325,50.08340285662863,69.36449567684278
20260108_044504_baia23_VIPWX.txt,20260108,0.9823148912161518,1.7186049510125938,1.8913568298216494,1.4564670042222037,1.7057258742907664,1.4488264342442818,1.276605484752435,45.15038194272098,11.814806195004756,70.07581070837173,73.64831617933203,44.85529304808413,67.50926034614994
RLC4_00_20260115210813_baia4_RLC4.txt,RLC4,1.9386045062170365,2.2574211664988435,1.9407762387233105,1.4459933447360676,1.7204704187416302,1.4654061791807076,1.2731803171793854,41.27983347157265,35.75947329255457,68.48120433587998,75.40842308583552,44.622813981751186,69.18435330883291
20260104_130111_baia19_IPC2.txt,20260104,1.8727715313646778,2.1736064016541725,1.9909901715769467,1.483551329328716,1.6481795773352488,1.5901040085793128,1.3227216942475086,45.42753434979164,39.00327498598145,70.30214315734764,78.62780201765429,46.46196561122285,62.74717924107564
20260108_211412_baia13_IPC2.txt,20260108,1.9066708668684798,2.2638325751559014,2.0245776925872714,1.476797764404118,1.7158555482988656,1.6343898570148434,1.3148635119665462,42.00277900725943,36.28091249662323,70.60875777635167,76.91787486435214,43.694413764675204,64.09881975302618
20260104_133415_baia21_IPC2.txt,20260104,1.8783386024178388,2.2463563805542965,2.014586752360394,1.4740738206361987,1.6867602624513656,1.5962351873408254,1.3268582094078478,43.1640683232176,36.69011561978261,70.61874961316212,77.77691625980731,45.56921353667756,64.02922928531434
RLC3_00_20260106051057_baia12_RLC3.txt,RLC3,1.8614878315976173,1.9780336971520478,1.9368241790893153,1.4425477274724743,1.646894064136792,1.4814011663519775,1.2657909836987304,48.32477595685244,40.117513046719964,61.9884716606839,77.93490019629735,44.95995941159734,64.59904960340215
20260102_062909_baia22_VIPWX.txt,20260102,1.9418341985869958,2.1433586240769418,1.820488000731672,1.4449158568885594,1.7073868139048047,1.389163488337496,1.3487451028481996,40.05499801686912,39.662894427831084,70.85793906293503,71.38372927758115,49.68932019486396,68.65297807347676
20260101_214106_baia24_VIPWX.txt,20260101,1.8656037667656011,2.2409647102482446,1.9654659317894574,1.448552582731466,1.67329714560445,1.5850343992816056,1.3033792124573722,45.16748356122628,35.72339909765046,70.67142785260414,76.46516111224304,45.427185689274,65.50437388395935
RLC2_00_20260101200438_baia9_RLC2.txt,RLC2,1.9126279207148473,2.26820104559759,1.9376966971025162,1.434717156376127,1.758589513054425,1.4970089113926477,1.2923167361080643,42.08553880125912,36.36271447388186,74.8694383842585,73.26491341838869,43.824667210943424,68.68015726342985
RLC4_00_20260102052702_baia2_RLC4.txt,RLC4,1.8595640349019982,2.2686151046914063,1.9479207552187539,1.4721252043498203,1.7210314677718708,1.5395660793694435,1.3707705544576014,44.34805386510708,36.867404995775544,72.12630125000182,74.596152738152,48.199920459788345,67.26051744034359
RLC4_00_20260110053906_baia1_RLC4.txt,RLC4,1.9302259546853577,2.394604008667195,1.9476939238848592,1.4321553051104479,1.8556485006794794,1.6236602601886885,1.4049450687062466,43.0917843666418,34.19017583307964,77.97802747023646,70.31214827759584,45.20642173516265,67.91248033820808
RLC2_00_20260106052600_baia8_RLC2.txt,RLC2,1.8955530419550384,2.228189186242721,1.8943055070090993,1.457549715798401,1.6682783396594825,1.508369568309438,1.277765302826775,43.190364109558075,37.518975278907384,71.99029208611371,75.09658702544266,45.470195486781826,65.75236520808306
20260109_122910_baia14_IPC1.txt,20260109,1.999497165589889,2.2899285290272706,1.8845324745039551,1.4523586252964522,1.7315139964265378,1.4922766557042966,1.3367419818831905,36.919326169168386,36.32180522755725,71.44145242612296,72.77426454937722,46.93219846536839,67.5468159411587
20260105_044108_baia16_IPC1.txt,20260105,1.93061075353889,2.100701591631234,1.8437088705394893,1.5218840921883636,1.7182691387119773,1.4364570755455937,1.3412911044870162,44.41474711812878,42.80682297338819,68.17322211809692,70.66510882684594,48.01593913894526,67.10739013186821
RLC4_00_20260109194038_baia8_RLC4.txt,RLC4,1.8433778835133072,2.124698388867935,1.8723647787236868,1.3593614807257854,1.6961524275857403,1.4546793898316566,1.279174224004299,43.043098134434416,36.197600001372166,71.26059290568251,74.22614076943557,45.44298933920741,68.9811037217612
RLC1_00_20260109132325_baia11_RLC1.txt,RLC1,1.8866849943021755,2.306226134161609,1.9789017200308356,1.4620782979560294,1.7243291645970618,1.570229763718673,1.3533406630324087,44.38492298700338,35.876265499535805,72.69285112139892,76.12679636468908,45.90631101146976,63.35073367115318
20260108_121613_baia21_IPC3.txt,20260108,2.0058442113085455,2.1453730852243393,1.8049728841420305,1.4741367801265932,1.6988795172633637,1.396558883336109,1.3582985617400174,41.31619186642793,40.79806415594164,70.63734327223808,70.78306904992348,50.28200666019156,67.70748154883411
RLC3_00_20260110065528_baia9_RLC3.txt,RLC3,1.8895145640232571,2.2154076161106335,1.94196130803886,1.4299629755000651,1.6761970560551642,1.5176888520773948,1.2951277212418086,43.9944245751639,35.78773161564607,69.54465908779852,76.5790521880175,45.88016738468973,66.69744597514261
RLC1_00_20260109214751_baia6_RLC1.txt,RLC1,1.8599480059993614,2.0599694475506185,1.8830271801184921,1.4538164042010258,1.6565321690136297,1.4923033107468469,1.2808342621229336,45.81613053100754,39.50312503206195,64.47235321816147,74.80604090789132,45.59522758690252,65.75866729340703
20260107_210114_baia14_IPC3.txt,20260107,1.9887995830864909,2.268604076431584,1.990418877434848,1.4782449319395619,1.7045857852774675,1.5289061738674485,1.338746176763915,33.26822475454082,36.7312256947257,70.45723878761865,77.28312105565226,46.22740197169268,63.50098300113046
20260101_070216_baia19_IPC2.txt,20260101,1.8561792701703141,2.271731226770676,2.010488565231098,1.481126154547613,1.7145680484792662,1.5839327548914441,1.3522994381604247,42.978400619417584,36.52532134706127,70.98539319458652,76.72561512996754,46.21461183587701,64.73835340256365
RLC4_00_20260110211253_baia1_RLC4.txt,RLC4,1.846334912733332,2.4167218516273237,1.9791767136395375,1.4688105565460101,1.9001447624062753,1.6458391659752178,1.4371720946932556,43.9314314820153,35.23835782382888,78.69798366698393,69.73087488037913,44.924935560428416,67.01326014577997
20260109_200004_baia22_VIPWX.txt,20260109,0.9922927735159618,1.9368130526865517,1.8712416000102714,1.7090911800989437,1.2522916832759052,0.3585190078377993,1.339866556760038,39.67094286331839,20.89608287975387,71.03844705304853,36.4886462322134,102.34346806883872,46.316157019820956
20260101_121317_baia19_IPC2.txt,20260101,1.8951312410965104,2.129972884867082,1.7699560448988556,1.4817475776464089,1.7182368122552258,1.4077382221485641,1.3845294139688762,40.085466806301234,41.779922034558815,71.76874601663346,68.38379428405278,50.438444313390555,66.48520027626755
RLC3_00_20260107213243_baia5_RLC3.txt,RLC3,1.8357140999962387,2.238967739330784,1.9244250634017943,1.4429551082760683,1.6663476340946988,1.5331779928856921,1.3367849128173164,45.00771398128011,36.34690929030661,71.33486490650999,76.25939189676569,47.50700065768292,64.12386591266424
20260110_131808_baia24_VIPWX.txt,20260110,1.9723634150617375,2.2161599373801972,1.9997943971571177,1.4683521534158626,1.628086489773808,1.5461485682022929,1.2771346773907597,33.283910704095504,36.46353780222324,68.23592791231054,79.94092701340202,44.95189862652563,62.528454213707384
RLC3_00_20260108042845_baia7_RLC3.txt,RLC3,1.8830386637658292,2.123391302542468,1.8407783975603906,1.3941940634861418,1.6476980364584404,1.4085218579723924,1.2524994733990908,45.06081076283357,36.90051456260328,68.4124650450888,74.2798272451459,46.350541195767875,69.91019816463549
RLC1_00_20260102134330_baia11_RLC1.txt,RLC1,1.8777118246219253,2.0880511855050394,1.7953097369649058,1.3968945026572335,1.6521197723400685,1.4294620660237893,1.2736156558993768,46.90090567553467,37.954485120341765,68.16073338482,71.95371916287615,46.79035753572572,69.21808340689115
RLC4_00_20260105201242_baia1_RLC4.txt,RLC4,1.8595789921466097,2.200204379315022,1.9210887439371458,1.4380790959543914,1.73638713986772,1.5168155496318594,1.3265034001558382,43.22878625479367,37.28050862372797,71.27457192895481,73.73982438569396,45.71212640851332,67.45682050625447
20260110_201507_baia18_VIPWX.txt,20260110,1.9382972837931751,2.184748435123138,1.7441287858816503,1.4529281630589999,1.6875349740992036,1.3679644787658047,1.297603709319991,35.4024615798742,39.73482698366284,70.99725984105785,68.68889405462483,48.00715227941906,68.83489004274973
20260106_044832_baia18_IPC1.txt,20260106,1.862487080563245,2.1886254315037554,1.977443404018684,1.4807649258440718,1.6946132941072427,1.5292777073540307,1.3271610737578163,44.53826032745222,37.89377603697634,68.60652143846855,76.43214264462773,46.16908376604573,65.46850943284397
RLC2_00_20260102055210_baia9_RLC2.txt,RLC2,1.81825385275269,2.0072975302909133,1.8008432576290476,1.2801938534612638,,,1.2234627355583823,44.459718851160005,39.210914174295276,99.94515731234908,,,
RLC2_00_20260110200833_baia10_RLC2.txt,RLC2,1.9025913125177463,2.072567815849942,1.8703522837682212,1.396104607949562,1.6647691143774264,1.3883562033242767,1.1757944029008645,42.492063025072305,38.589341675008605,69.02076094820632,75.51142717585407,42.67385662146376,70.73567649953527
20260108_055714_baia13_IPC3.txt,20260108,1.9290032636055854,2.1570889959558923,1.7944211060623423,1.4664964137170606,1.7065208949265755,1.4217978703687102,1.334347632168619,36.19417521227028,39.94706283083526,69.75001125455853,69.53108606713522,48.024389311357886,67.59426457828647
RLC4_00_20260109060413_baia2_RLC4.txt,RLC4,1.8380179776661598,2.2278872610177114,1.8269301476181292,1.422334457647005,1.7173991924177092,1.4982068207256967,1.3643412143961642,43.69329452501818,37.259455776591395,75.44862725763755,70.94875158920627,48.0983352893124,65.78925077782192
RLC3_00_20260106204855_baia4_RLC3.txt,RLC3,1.8753540367271988,2.2605441218158076,2.0040232538436276,1.4474525123353787,1.7611325804322626,1.6054977036483111,1.3952141780601286,46.82219240289254,38.00695023911164,77.0279533192357,75.9072939020918,44.83178960861655,58.83052971116999
RLC3_00_20260111053034_baia5_RLC3.txt,RLC3,1.845667851247889,2.3354725082991235,1.9496978543928287,1.440831503887252,1.7490938309721982,1.5596935874414566,1.3551029368904046,44.79882818521221,35.29657368015495,75.9899412839739,74.16121333691808,46.248945409467524,65.92862180243037
RLC4_00_20260115221133_baia1_RLC4.txt,RLC4,1.869449266437846,2.274171565655503,1.9516301133362848,1.4640679948270847,1.830348120931371,1.572337309756402,1.4009987783053204,43.66137850851684,38.000833764913274,76.28739744964675,71.65289932847435,46.04362621166975,66.5319068741079
20260102_064814_baia21_IPC3.txt,20260102,1.8285808295757668,2.25037532323566,2.013507528413291,1.4205205299255623,1.6357129481803951,1.5921333544398848,1.2756353128900126,43.38663881483535,34.33696053810376,70.78702630160998,79.6465040385201,44.43117933291191,63.365068735148846
RLC4_00_20260109063724_baia1_RLC4.txt,RLC4,1.8861237287105532,2.2844186797809196,1.9217862586055194,1.444536570919546,1.7861004992916834,1.5446544138091214,1.374167263039329,43.30158115796407,36.8354257068761,75.8883035105891,72.09947077243544,46.297215970566555,66.55178715241475
20260102_121906_baia22_VIPWX.txt,20260102,1.8627771758001543,2.149115181838796,1.8088678155910123,1.4095230250868556,1.6757581647281328,1.443235102383877,1.3061312465525812,41.6566355081972,37.999278220633684,72.05413790703643,71.88873089873738,47.53267876295152,67.87460973205816
RLC1_00_20260111132626_baia5_RLC1.txt,RLC1,1.9317773546270802,2.3203505642434723,2.0328107424238984,1.4458199724287946,1.8088723029636449,1.577041071303471,1.2721271104040666,46.19163713258314,35.90072434545749,75.93900325721701,74.51080958712527,40.56291724154207,68.14246625062853
RLC1_00_20260113130629_baia1_RLC1.txt,RLC1,1.9781838530712963,2.3803822953057354,1.9755359113364657,1.4656928391777726,1.7168894984500311,1.560351135509248,1.3110942418636429,39.78485894496286,34.221990531648544,72.72819557073231,76.03096323564762,44.80689270163557,65.18111928265719
RLC1_00_20260102125015_baia4_RLC1.txt,RLC1,1.8499257775521698,2.152363976997385,1.8869289445766102,1.4294662084708403,1.6907473246804208,1.4848493801813702,1.3142204492888552,45.37936386239664,38.17025632909225,71.28250400382946,74.17714962872907,46.91061020064591,67.26640491599555
20260104_051505_baia17_VIPWX.txt,20260104,0.8699016543385809,0.6494249159756653,0.9254626244992284,0.7101660825426683,0.3683373909515568,0.47559974499993163,0.38953535574835824,44.95366193057796,38.63827689235901,33.30277933800403,134.04025105304746,42.90020730812854,20.842376711370907
20260107_065004_baia23_VIPWX.txt,20260107,1.9511958480698448,2.2240641177504306,1.8600628052068564,1.4394551291669357,1.6670934821113061,1.454258456176893,1.2895217153026157,42.10501507508245,36.607380351821234,69.25713889410359,73.91448025123952,46.35272250611552,66.22827345959834
RLC3_00_20260104122300_baia6_RLC3.txt,RLC3,1.8505771690542925,2.1424887838933957,1.920417602752068,1.3959391629856224,1.65451593753581,1.4212706920347722,1.2460932721253253,44.63537613525622,36.61213014984485,69.02985162716342,77.89339637587511,45.047775138316545,66.16298778364612
20260103_200418_baia18_IPC1.txt,20260103,0.8913376054632722,0.689221727917076,0.8704900148881662,0.6379568066021398,0.3306063705027476,,,44.347300232695844,32.49801148017756,38.32452040877818,134.1834651918285,,
20260102_063615_baia13_IPC3.txt,20260102,1.9248663895566882,2.204071095292754,1.8416176104569049,1.482854702149877,1.7475342859071465,1.4979555522551395,1.3772579434023968,41.22563423061761,39.506180084365944,71.47261032860769,69.97957029525105,48.051000430065,66.92582565878465
RLC3_00_20260102142557_baia5_RLC3.txt,RLC3,1.8503603277048501,2.254791801284101,1.9882529684225294,1.5260837032092964,1.7535730931184477,1.5877150124342216,1.3406235838780398,46.60229430669426,38.98503501054661,71.06530254035638,74.66646226004463,44.49259674476418,64.38323720005792
20260101_141607_baia18_IPC1.txt,20260101,2.010086861961194,2.065933559847702,1.5116633849971362,1.5278518638470813,1.8106801971413946,1.2852708139084932,1.4817268857468302,40.97307694607288,48.08028819118251,78.24336492487295,55.03213473082597,55.135844440585466,74.21763932015024
20260107_043014_baia13_IPC3.txt,20260107,1.9539341556813012,2.2364152236760506,1.8927776262123344,1.6038688138722568,1.6952978180546923,1.3936125689078727,1.3593356614559924,42.096096155206475,42.00933188621618,65.76151599196984,72.28117631001425,50.13121152134798,66.79971767245799
20260108_061308_baia17_IPC1.txt,20260108,0.9960067712882278,0.7671129891541402,0.9819881086051908,1.50425520915701,1.693917982176528,1.5000539577858523,1.3234274160712405,27.048371982490966,31.910481568953408,72.0916304055642,77.05183708624611,46.51830181689469,64.60955266620007
20260107_071909_baia14_IPC1.txt,20260107,1.952586163569741,2.2628395957647993,1.9442329627475203,1.4765489448430078,1.7200463510315644,1.5192218094491665,1.3480556911886097,40.248422072371675,37.2951989035706,70.74050014707278,75.3940282460548,46.89977458982778,64.61438063932846
20260108_051908_baia21_VIPWX.txt,20260108,1.0604899391380382,1.6878479060590739,1.8190841366140817,1.4643553789193389,1.7135565854587351,1.4146722133709986,1.3234084536302466,46.813809261109064,13.186876354644207,71.07055176483381,70.58406668255674,47.78102364385721,68.69180020624657
20260104_221613_baia14_IPC3.txt,20260104,1.9209866334574013,2.1818928215696114,1.9782787202325662,1.4502376398456218,1.6541418572692004,1.4915117010503136,1.274261036645161,41.53112959816412,37.15250494882334,68.77834222044149,78.87713475277735,45.58849128002297,65.52528240092461
20260109_044811_baia24_VIPWX.txt,20260109,1.9510686230335414,2.1505020846493035,1.8313058385089587,1.4246746365121405,1.7126747089465064,1.4409193842227954,1.3348721464578546,40.42219517343512,38.68708232029418,71.96815847005264,71.6032280045817,47.44020132297878,66.18652867033191
RLC1_00_20260112205635_baia10_RLC1.txt,RLC1,1.964593034232281,2.420321475950664,2.019237451701013,1.482905463414644,1.8821851515398267,1.6683314754919059,1.4217236175435084,46.894045346407495,34.45576710209737,75.57874181449912,71.07493050209439,44.18714077940895,67.37217189763244
RLC1_00_20260105054732_baia11_RLC1.txt,RLC1,1.8906153662627943,2.1942529074117685,1.8659562556083675,1.3832587974966941,1.7402346932172685,1.5288639556808183,1.2909630268233867,45.18272911971429,35.50682692593126,73.09945099368768,71.37334100960061,44.68465705046105,71.28040672147606
RLC3_00_20260105041941_baia5_RLC3.txt,RLC3,1.877940316181534,2.225764445903924,2.003438434752862,1.464390582450256,1.6815499866400048,1.5321534431893562,1.330585000661363,45.27170630120503,37.18987320406105,70.12712679046241,79.06665767865127,46.14167929911089,61.85958021593957
20260107_053610_baia21_IPC2.txt,20260107,1.963841423669946,2.4066912223735724,1.9654192593388313,1.451953817910542,1.7282866330201134,1.6020417936845468,1.3158845099190888,39.93315769939682,32.53186282399725,71.32300032167993,74.90776788392276,43.447912707765575,64.21224658501716
RLC2_00_20260101123905_baia8_RLC2.txt,RLC2,1.9834674216444796,2.332123584221257,1.9590960510676856,1.4568767284931832,1.703974299676201,1.499655493478419,1.3192511280965427,42.54265703430541,34.691537708067806,71.71040854542969,75.88471555792802,46.56483242042135,67.25036605896291
20260109_121511_baia21_IPC2.txt,20260109,1.881961107998781,2.311153803324435,1.988690776137155,1.4479830478030469,1.6865249293932776,1.571829315011016,1.3096100014420322,37.92513069161799,34.72844352931506,71.19142691177993,78.04276977553928,44.686967482424244,62.607353688337845
20260105_121307_baia18_IPC1.txt,20260105,1.8606638613368618,2.259513004300927,2.0159641942713167,1.4668762378963673,1.6695610293211804,1.590172278071153,1.3107580031725918,41.68074918745674,36.12902879674598,71.23167850005001,78.0810439654386,44.76599429483219,62.88694463713721
20260106_043431_baia21_IPC2.txt,20260106,1.926853836727633,2.243038268670644,1.8983469096276897,1.467249042611717,1.6724765391589205,1.482748877513991,1.338751616282871,42.01590228529831,36.94158170859758,69.79487971052754,74.74668236174404,47.87906031884362,64.61090559347757
RLC2_00_20260105044147_baia9_RLC2.txt,RLC2,1.9395420149597173,2.2859433001109193,2.011371727824074,1.5031097801690998,1.6573593874504107,1.5969150344288827,1.2884697935496976,44.098854058622564,37.10830866942178,71.00119853539252,79.2170586186383,43.27704629496916,59.54289728189268
RLC4_00_20260104122100_baia2_RLC4.txt,RLC4,1.8527741401762925,2.2374981840665256,1.8791799358776158,1.4187298781727267,1.7363199940394052,1.5398533962949201,1.3525392119069968,44.67590458636279,36.8257145407225,75.35714845119107,72.39682919783752,46.49794851373372,65.47271120019467
RLC2_00_20260110204243_baia7_RLC2.txt,RLC2,1.868103766443663,2.3828967145094646,1.9817005432996178,1.4440958765140905,1.835451940150436,1.6173789331102963,1.3494116616963112,45.96558851751371,34.5524261399916,76.6136225099118,72.2098787681062,42.67152134113404,66.23437888840768
20260101_052211_baia19_IPC2.txt,20260101,1.8499849040600305,2.1896105927552503,2.0036286272902473,1.4503220879118544,1.664101709310161,1.4912521798515503,1.2915530686135201,40.61181708545487,37.44745430096209,70.09783580232141,79.54333644896019,46.12357147861574,65.12753846969434
RLC2_00_20260107041942_baia7_RLC2.txt,RLC2,1.8376041675496928,2.3705516289988284,2.0038893539639355,1.4490637779770084,1.7467564217317193,1.6165195702205404,1.3295759792975352,44.70293596489495,34.68350454336265,76.03857918188498,75.86510044041444,43.8424106297347,63.54428238252558
RLC4_00_20260111122702_baia5_RLC4.txt,RLC4,1.8283938259357584,2.339425154694631,1.9339805532509886,1.4347994157637507,1.8163991876787438,1.6164709875877759,1.4054935867096656,45.22372085997103,35.30558198571357,77.34213768446872,70.98147698034393,45.500554051941386,65.26932863350308
RLC4_00_20260103053404_baia8_RLC4.txt,RLC4,1.9021264254725554,2.0224489496657267,1.8462688071052924,1.3854634534815418,1.6831307868579315,1.401144395766903,1.2364718595851667,44.65759021904366,38.54926083446139,66.45329715851558,73.39848242730591,44.62767239204983,71.73791352591367
RLC2_00_20260110045453_baia8_RLC2.txt,RLC2,1.9362322131753724,2.2763534300439816,2.0007908813771618,1.4822074812943697,1.7324823928493474,1.531535422576964,1.2951529105958879,43.17606150842671,36.24085909723119,69.11165704205142,76.44865155744691,44.01451484492712,66.78130088655249
RLC1_00_20260104070856_baia8_RLC1.txt,RLC1,1.913575789339163,2.262611447258676,1.9454927893857639,1.4310728184341286,1.7401643538390275,1.5414968335361576,1.3356692436625168,44.760902930763365,35.80376268896708,73.13909361403884,74.22683440867053,45.78927987773035,67.31098941871932
20260108_041907_baia17_IPC1.txt,20260108,1.9522307005415627,2.1573151534933417,1.8672143765933786,1.520263725472985,1.7422108354389831,1.4327809518590064,1.301127095790415,36.164900895316066,41.518446919925076,68.42524306030144,70.98519563690775,45.4613303476898,67.47938080407847
20260101_201104_baia23_VIPWX.txt,20260101,1.645160301163689,2.185617424532711,1.9069053031978278,1.4659210111042817,1.724378073222343,1.4767300650034183,1.3417493434114287,32.838292182026585,38.83613553899151,71.08086727503184,73.67341849477037,47.347959544937034,67.02678775540926
20260110_144611_baia20_IPC2.txt,20260110,1.969171551078524,2.239473637013841,1.9954575111600346,1.4940751149122322,1.6780161381741834,1.5600799316230562,1.3441783963983351,51.68319099398235,37.43769295987315,68.50862717015812,78.44684926744367,46.6756955538737,62.013359793902296
RLC1_00_20260102064248_baia12_RLC1.txt,RLC1,1.8805757085366173,2.0515722174159503,1.5058013941187598,1.287784167189906,1.6820327893712417,1.314463695453777,1.2354008281177409,42.91414860676591,37.77156660434257,78.97574634689708,59.359828913813544,46.17671038485505,77.6662703729229
20260109_124407_baia16_IPC1.txt,20260109,2.0235286089388507,2.2762387814271596,1.8693778591074088,1.4950340797603914,1.718085891036883,1.412376910357855,1.354084791906696,38.52766359601625,38.10243355813273,69.20997183821237,72.24343255208987,49.42289095258294,69.3081840339335
20260103_213316_baia16_IPC3.txt,20260103,0.8980236370814523,0.8241453922391364,1.044284920866427,0.7778238763531241,0.29209265347317453,0.6111595038490361,0.5499406050483997,47.26308319660575,31.26104950073477,42.900279771823996,119.71723034077615,38.93268958500454,20.093706627679968
RLC3_00_20260115201853_baia7_RLC3.txt,RLC3,1.8410845964509617,2.0681195776961254,1.79577084623874,1.3720513435542416,1.6616778161033503,1.4006865279943974,1.3227158750030181,44.39433946824675,38.54451897302106,71.75885303683675,72.41808183252397,49.50779219949752,69.20373428255061
RLC1_00_20260104055133_baia10_RLC1.txt,RLC1,1.9008371859822712,2.403621485336241,2.023160387711513,1.440631635214568,1.8406475442791865,1.6666682137621154,1.3861715652847593,45.92050103148915,34.060895015590354,77.70765691024901,72.9034208301083,44.50109142363618,67.71006880606194
RLC3_00_20260110053705_baia4_RLC3.txt,RLC3,1.834020299059964,2.334163265975197,1.9759957997994326,1.4438386046954834,1.7696999209493118,1.6002816526202503,1.364507532888331,44.44545823264764,35.22762373442522,75.48154450437116,74.09741504867907,45.27696843900551,65.20779674742374
20260103_194714_baia15_IPC3.txt,20260103,0.9075001482583901,0.8174333408205222,0.9930188425045116,0.7023378269444127,0.3373366515100309,0.5746038713975046,0.48261998678566964,37.98985735224733,32.80205922465155,47.23187425066619,119.8514624336259,35.22776298166577,24.01514656509785
RLC4_00_20260109211226_baia3_RLC4.txt,RLC4,1.861471588881227,2.154736783168654,1.886679533504564,1.4425407369738297,1.7104375693105551,1.5368959394571906,1.3173290586736481,44.60525948929155,37.90405559025599,68.8102179769835,73.13348672772389,45.496643233041134,66.41830196380549
20260104_124917_baia13_IPC3.txt,20260104,1.8477169445264066,2.2278673734728915,2.015021328651635,1.449632727098833,1.6664155191218066,1.609501122774383,1.3242700466785466,43.90326198911083,36.57438403561267,71.5253162046178,78.60207772288487,44.88810674730795,61.46806462950352
RLC4_00_20260108214517_baia7_RLC4.txt,RLC4,1.8292656980384232,2.0573410735048285,1.8150336841089203,1.3244851372684405,1.655371058436446,1.4239411871225582,1.2112387764871135,43.88647495826031,36.11493644374213,70.10632192081601,73.64197482021854,43.644411137474464,70.10356154802945
RLC2_00_20260108045754_baia7_RLC2.txt,RLC2,1.8884966540115977,2.4167705763834926,2.0032379736057324,1.454804139100862,1.9036198780221327,1.6776454598528856,1.3518858417632755,45.30594591496293,34.20964637599397,77.4178478259154,70.21709056518279,40.43492111710169,67.57924084271136
